index,image_link,group_id,ocr_text
90317,https://m.media-amazon.com/images/I/615f+JnCfwL.jpg,842944,"[""22 mm"", ""545 mm"", ""22 mm"", ""-"", ""139 mm"", ""11 mm""]"
84176,https://m.media-amazon.com/images/I/6121UkosAJL.jpg,849273,"[""n"", ""9"", ""3lm"", ""5 in"", ""1m"", ""9'8"", ""13 in"", ""9in""]"
129468,https://m.media-amazon.com/images/I/81pZMes9NFL.jpg,596730,"[""WIDE APPLICATION"", ""Reat to carry Wheelchair, Scooter, Lawn"", ""Mower, Snow Blower, carrying up to 5oo LBS..""]"
129666,https://m.media-amazon.com/images/I/81s8hd-GNSL.jpg,529489,"[""Foldable Push-up Broad"", ""Durable ABs Ductile Plastic"", ""bear max 200kg/440LBS weight"", ""10-15lbs"", ""15-20lbs"", ""20-25lbs"", ""Resistance Bands x 6pcs;"", "":"", ""25-35lbs"", ""(red 20LBS, blue30LBS, black 40LBS)"", ""35-45lbs"", ""5 Level Booty Bands"", ""(from 10LBS to 45LBS)"", ""Hand gripsa"", ""Heavy duty reinforced"", ""matel piece"", ""Door Anchor"", ""Nordic Hamstring Curl"", ""(for sit-ups and core traing)"", ""Ankle Straps""]"
94895,https://m.media-amazon.com/images/I/618MWJ9rl3L.jpg,683885,"[""Tota16 Bundles,Each Bundle 2.19 Yards"", ""1mm/0.04 inch"", ""50mm/1.97 inch"", ""1mm/0.04 inch"", ""45mm/1.77 inch"", ""1mm/0.04 inch"", ""40mm/1.57 inch"", ""1.5mm/0.06 inch"", ""38mm/1.50inch"", ""1.5mm/0.06 inch"", ""43mm/1.69 inch"", ""1.5mm/0.06 inch"", ""40mm/1.57 inch""]"
88749,https://m.media-amazon.com/images/I/614lY8kKdAL.jpg,292475,"[""4.32in/11cm"", ""5.5in/14cm""]"
16070,https://m.media-amazon.com/images/I/41pfXJlbW+L.jpg,308856,"[""AlfalfaRabbit Pellets"", ""Premium Alfalfa Pellets for Young & Pregnant Rabbits"", ""Andy"", ""by ANDERSON HAY"", ""ALFALFA"", ""RABBIT"", ""PELLETS"", ""10lbs"", ""For Rabbits up"", ""to6 Months Old""]"
27087,https://m.media-amazon.com/images/I/517-BmD-HkL.jpg,784538,"[""MINDSET"", ""IS EVERYTHING"", ""WideSize: 12 inch""]"
23024,https://m.media-amazon.com/images/I/512UK6scDCL.jpg,709627,"[""SSYNEROY"", ""Model No.SDCP-H327"", ""8"", ""SSYNERGY"", ""GSYNERGY"", ""Mode No"", ""SDCP.H3"", ""8"", ""SSYNERGY"", ""SSYNERGY\"""", ""ModelNo.:SDCP-H327"", ""Rating"", ""3.6/750mAh"", ""CAUTION""]"
106488,https://m.media-amazon.com/images/I/61FA9VDRpiL.jpg,470067,"[""8cm/3.1in"", ""."", ""length:100cm/39.3in"", ""."", ""20cm/7.8in"", ""length:150cm/59in""]"
122962,https://m.media-amazon.com/images/I/71kpcM7ayUL.jpg,386873,"[""100o0mAh Large Capacity Battery"", ""Spend more time enjoying and less time charging"", ""Standby"", ""Video"", ""Music"", ""Gaming"", ""Calling"", ""1250H"", ""16H"", ""41H"", ""12H"", ""75H""]"
6791,https://m.media-amazon.com/images/I/41Hp+uOrooL.jpg,120569,"[""Same product,same size,NEw LOoK!"", ""Dr.Bill's Pet Nutrition"", ""CANINE"", ""IMMUNE"", ""IMMUNE"", ""SUPPORT"", ""SUPPORT"", ""BUTRITIGNALS"", ""Now in"", ""Ocimm mmune Health"", ""Disease Protection"", ""resealable"", ""aed Immune Response"", ""Cellular Protection"", ""pouches!"", ""Advanced Veterinary Formula"", ""for Optimum Health"", ""Het WL 6.55 Gz/580 Grams"", ""Madein WA USA"", ""Packaging mayvary during transition""]"
13602,https://m.media-amazon.com/images/I/41gBdJE9T8L.jpg,945489,"[""150ml"", ""2.1cm"", ""9.8cm"", ""7.4cm""]"
4869,https://m.media-amazon.com/images/I/41B7To7P7sL.jpg,788365,"["">BRAND"", ""ROCKSAFE"", "">COLOR"", ""Lens:Clear/Amber/Red/Smoke"", ""Pink Mirror"", ""5.5inch/14cm"", ""Frame:Matt Black"", ""PART NUMBER"", ""RSEYE1600SERIES"", ""2.5inch"", ""6.35cm"", ""LENS MATERIAL"", ""Polycarbonate (PC)"", "">SPECIFICATION"", ""Vision Angle:200"", ""Lens:6inchx2.5inch"", ""Temple:Sinch"", ""Weight:27.5g/1 Ounce"", "">APPLICATION"", ""Shooting Sports"", ""Industrial Safety"", ""Dental Industry"", ""Temple"", ""Carpentry Woodwork"", ""5inch/12.7 cm"", ""Lab Experiment"", ""Art Painting"", ""ROCKSAFE"", ""Construction""]"
33645,https://m.media-amazon.com/images/I/51E02YcL6uS.jpg,469317,"[""10"", ""W208xD340xH60mm"", ""5"", ""W264xD357xH276mm"", ""450"", ""300"", ""395"", "":mm"", ""kg""]"
105804,https://m.media-amazon.com/images/I/61EoaEaA-IL.jpg,140266,"[""Power Plug Update"", ""For your safety, we have updated the power plug. as the picture shows."", ""The plug contains a transformer to ensure that the voltage output from the"", ""plug to the lamp is low voltage"", ""Therefore, you cannot replace the plug"", ""0.98 in"", ""1.57 in"", ""2.24 in""]"
76895,https://m.media-amazon.com/images/I/51zYtTUWRpL.jpg,675317,"[""High: 1.1 inch(29mm)"", ""Screw hole distance 5 inch(128mm)"", ""Wide: 0.35inch(9mm)"", ""Total Length: 6.4inch(164mm)""]"
113737,https://m.media-amazon.com/images/I/61ufCJcV+OL.jpg,749917,"[""PARAMETER"", ""IBORate"", ""Up to 320 fps"", ""Physical Weight"", ""3.8 Ibs."", ""Axle to Axle"", ""31\"""", ""BraceHeight"", ""7u"", ""Let-off"", ""75%"", "":"", ""Draw Weight"", ""19-70 Ibs,adjustable"", ""Riser"", ""Aluminum CNC Machining"", ""Finish"", ""Anodized/Camo"", ""Draw Length"", ""19-30.every0.5adjustable"", ""without Bow press"", ""Cam"", ""Dua/Adjustable"", ""Bow limbs"", ""Gordon Composites"", ""Bowstrings"", ""BCY"", ""String Length"", ""58.75"", ""Cable Length"", ""33.938X2"", ""Grip"", ""Aluminum""]"
119805,https://m.media-amazon.com/images/I/71T-SCRMMwL.jpg,692827,"[""SINCE 1916"", ""artanna"", ""AB"", ""BRAND"", ""EXTRAVIRGIN OLIVE OIL"", ""uperior category olve ol obaineddirect"", ""fmoivesoeybymchancalm"", ""ASARO"", ""HUILE D'OLIVEVIERGE EXTRA"", ""PARTANN"", ""le doive de catlgorie supeneure octen"", ""directement des oives et oniquemecc. ce"", ""deses"", ""ALL NATURAL"", ""CHOLESTEROL FREE"", ""The PARTANNA is freshly produced"", ""oipakyr"", ""pressing. in mid October. It is"", ""undecanted therefore appearing"", ""evencloudir and grenmoe"", ""hecsndpzzf"", ""PARTANNA is produced only once a"", ""yearalways in October and ke all"", ""geineivts an"", ""the tinisujettochngs overthe"", ""passgfayroms"", ""graduallymellower.t becmes"", ""clearer as the sment rop tothe"", ""bottom of the tin and adopts a"", ""golden he Thi he same othat"", ""Asaro famy use veryday at hoe"", ""Buon appetito"", ""ASARO"", ""SICILIAN"", ""PARTANNA"", ""EXTRAVIRGIN"", ""OLIVE OIL"", ""33.8FLOZ (1 LITER)"", ""56285"", ""1705"", ""www.asaro.com""]"
59150,https://m.media-amazon.com/images/I/51g0vhk4qfL.jpg,997176,"[""3PP"", ""--+y"", ""12V"", ""750m"", ""2mmm"", ""120W"", ""220*85mm"", ""95cm"", ""25"", ""100"", ""-606g"", ""1"", ""85mm"", ""1-+-""]"
72527,https://m.media-amazon.com/images/I/51uhDMsG9QL.jpg,142748,"[""86cm"", ""103cm""]"
122031,https://m.media-amazon.com/images/I/71fCqIieD5L.jpg,802198,"[""Mini Pool Table Game,"", ""a Special Friend for Kids."", ""JustPOoLit!!""]"
90183,https://m.media-amazon.com/images/I/615aEUshBbL.jpg,416664,"[""PRODUCT SPECIFICATION"", ""Material: Aluminum"", ""Color: Black"", ""17.3\""/44CM"", ""Voltage: 110V"", ""Wattage:22W"", ""Size: (4.7\"" (D) x 17.3\"" (H),Wire length 66.9\"""", ""Function:3 Colors 10 Brightness Level Dimmable"", ""CRI: > 85"", ""Convenient 1 USB Charging Ports"", ""4.7\""/12CM""]"
32357,https://m.media-amazon.com/images/I/51Cao6myCPL.jpg,292475,"[""6.3in"", ""5.3in"", ""3.1in"", ""1.5in"", ""9.8in""]"
97204,https://m.media-amazon.com/images/I/619ja17K1yL.jpg,558806,"[""Qne"", ""one"", ""1aamm"", ""17cm"", ""1emm"", ""11m"", ""10.5cm"", ""one"", ""10cm"", ""tone"", ""15.3cm"", ""Fone"", ""1cmm"", ""11cm"", ""11cm"", ""10.5cm""]"
88995,https://m.media-amazon.com/images/I/614tfPrdI+L.jpg,991868,"[""Plug"", "" in or Hard"", ""wire"", ""Hard wire"", ""24 inch/60.9cm"", ""32 inch/81.2cm"", ""Plug in"", ""1.9 inch/4.8cm""]"
64800,https://m.media-amazon.com/images/I/51mCN6kuijL.jpg,142748,"[""FOU5$#313"", ""20CM""]"
74610,https://m.media-amazon.com/images/I/51wzd6J4q-L.jpg,141308,"[""24cm/9.4inch""]"
25229,https://m.media-amazon.com/images/I/514xV3ZxszL.jpg,876642,"[""12cm/4.7in"", ""2.5cm/1in"", ""13cm/5.1in""]"
56643,https://m.media-amazon.com/images/I/51dBdTaYyJL.jpg,957050,"[""9.53H"", ""14.11W"", ""9.53D"", ""0.78H""]"
20155,https://m.media-amazon.com/images/I/51-QB6ka4PL.jpg,444235,"[""Do not use this upper sleeping pad position"", ""10.4'"", ""when the infant begins to push up on hands"", ""and knees or has reached18 Ibs,Please use"", ""31.9'"", ""it as playpen."", ""300"", ""9.6"", ""-O-A"", ""25.6"", ""49\"""", ""Playpen Maximum weight:33 Ibs""]"
23757,https://m.media-amazon.com/images/I/513KFavn3HL.jpg,861555,"[""MONSTERS"", ""5.8cm"", ""23.7cm"", ""12.8cm""]"
44731,https://m.media-amazon.com/images/I/51QE1sUE9gL.jpg,705304,"[""8in large screen"", ""4GB RAM and64GB RAM"", ""Expandable up to 128GB"", ""08:08"", ""8"", ""8000mAh"", ""inch"", ""large capacity rechargeable battery""]"
68623,https://m.media-amazon.com/images/I/51qNBe63YsL.jpg,931856,"[""atyam Kraft"", ""The height of the miniature cycle is bigger"", ""than the bank card shown."", ""8.5 cm"", ""10CM"", ""11CM""]"
28007,https://m.media-amazon.com/images/I/517zDX0qDPL.jpg,459271,"[""Fully Extended"", ""4.7m/15.42ft"", ""Shrink"", ""1m"", ""0.47m""]"
108798,https://m.media-amazon.com/images/I/61JKjmJLMJL.jpg,272691,"[""Product parameters"", ""Product name: Beautiful waist and abdomen"", ""Product size:118.0cm*38.0cm*38.0cm"", ""Product weight:23.0 kg"", ""Colour: Black"", ""Whether it can be folded: yes."", ""Scope of application:outdoor, office, family"", ""Product features: curved track, silent roller, stable structure, thickened"", ""kneeling pad""]"
80022,https://m.media-amazon.com/images/I/61-gZ3qvS2L.jpg,864320,"[""Elbow:"", ""Wrist:"", ""Arm:"", ""23cm(9inch)"", ""16.5cm(6.5inch)"", ""26cm(10.2inch)"", ""Length:60cm(23.6inch)""]"
75854,https://m.media-amazon.com/images/I/51yPraLcCrL.jpg,220662,"[""4.4in(11.2cm)"", ""13.77in35cm)""]"
35364,https://m.media-amazon.com/images/I/51G+4IndSqL.jpg,801829,"[""75-85cm"", ""56 cm""]"
60401,https://m.media-amazon.com/images/I/51hOLky-mcL.jpg,849273,"[""Product size."", ""24cm/9.44inch"", ""11cm/4.33inch"", ""7cm/2.75inch""]"
1473,https://m.media-amazon.com/images/I/41+I8TfcP-L.jpg,446789,"[""130.1*"", ""330.4 cm"", ""18.2*"", ""35.7*"", ""46.2 cm"", ""90.7 cm"", ""149.0 cm"", ""58.7*"", ""90.7 cm"", ""35.7*"", ""9"", ""1000L"", ""453.6K"", ""9.7"", ""24.6 cm"", ""215.7 cm"", ""84.9"", ""10""]"
92310,https://m.media-amazon.com/images/I/616qDD6qiHS.jpg,342931,"[""6.5cm/2.6inch"", ""7.3cm/2.9inch"", ""35.9cm"", ""35.9cm"", ""14.1inch"", ""14.1inch""]"
30309,https://m.media-amazon.com/images/I/51ASdnFc9-L.jpg,916768,"[""The top is divided into multiple grids"", ""10CM"", ""6.5CM"", ""6.5CM"", ""6.5CM"", ""10CM"", ""(3.93in)"", ""(2.56in)"", ""(2.56in)"", ""(2.56in)"", ""(3.93in)"", ""15CM"", ""(5.9in)"", ""Large grid capacity is 2.1KG"", ""Small grid capacity is 1.6KG""]"
60502,https://m.media-amazon.com/images/I/51hVt+4y51L.jpg,418233,"[""7.66 in/19.5 cm"", ""hhahhr"", ""3.93 in/10 cm""]"
48417,https://m.media-amazon.com/images/I/51UBwF9F0VL.jpg,599772,"[""SNGLEOUANTTYPRODUCTDIMENSON"", ""31.5 cm"", ""22cm"", ""I.5 CMNESTEDGAP"", ""15.5 cm"", ""DUALOUANTTYPRODUCTDIMENSON"", ""31.5 cm"", ""cm"", ""15.5 cm""]"
53368,https://m.media-amazon.com/images/I/51ZeKHCyjRL.jpg,826444,"[""8.5cm/3.3in"", ""Marlboro"", ""3cm / 1.2in""]"
60202,https://m.media-amazon.com/images/I/51hAk2u9iZL.jpg,433914,"[""DS01"", ""9"", ""10"", ""72\"""", ""34 2\""""]"
42206,https://m.media-amazon.com/images/I/51NRwpDZypL.jpg,152057,"[""100% REAL CHEESE"", ""HAMBURGER"", ""HELPER"", ""CHEDDAR"", ""CHEESEMELT"", ""PASTA &SAUCE MIX"", ""ADD GROUND BEEF"", ""PER 13CUP AS PACKAGED"", ""NET WT4.7OZ (B3g)""]"
19630,https://m.media-amazon.com/images/I/51+sIBtajQL.jpg,186035,"[""Meet a variety of equipment needs"", ""Built-in 100ow pure sine wave inverter,"", ""support 220V output,"", ""can drive equipment below 1000w"", ""television"", ""Camera"", ""UAV"", ""Rice cooker"", ""Vehicle Refrigerator"", ""Gamebook"", ""X"", ""XBATTERY BOX"", ""Floodlight"", ""Cutting machine""]"
79652,https://m.media-amazon.com/images/I/61-SJ9VFQnL.jpg,784538,"[""21 cm"", ""Elina"", ""29,7 cm"", ""Format A4""]"
49376,https://m.media-amazon.com/images/I/51VKPaXVtzL.jpg,970563,"[""70 cm"", ""72 cm"", ""8 cm"", ""VIcco""]"
14382,https://m.media-amazon.com/images/I/41jRPgYrKFL.jpg,641642,"[""24FT strand contains 7 bulbs"", ""Link up to 68 strands"", ""3feet"", ""2 wat"", ""LED light-s14"", ""24ft"", ""88"", ""S14-2W"", ""7+1"", ""(sockets)"", ""E26 base"", ""AC120V""]"
117468,https://m.media-amazon.com/images/I/71Fo3glW0cL.jpg,892291,"[""15W High-Speed Charging"", ""Full charging will save about 20 minutes faster than other,"", ""better performance with QC3.0 power adapter."", ""100%"", ""Phecda 1"", ""Others"", ""CHARGED"", ""iPhoneXS"", ""3h10min"", ""iPhone XS"", ""3h30min"", ""Samsung S10"", ""2h30min"", ""Samsung S10"", ""2h50min""]"
83267,https://m.media-amazon.com/images/I/611W7T51LwL.jpg,483370,"[""Number of particles: 265pcs"", ""22.6cm/8.9in"", ""17.3cm/6.8in""]"
13921,https://m.media-amazon.com/images/I/41hTNSWJYRL.jpg,801829,"[""35.4"", ""33.8\"""", ""32.7""]"
100511,https://m.media-amazon.com/images/I/61Biqe80qfL.jpg,180410,"[""3.25\"""", ""HIDE&DRINK"", ""4.25\""""]"
130547,https://m.media-amazon.com/images/I/91EhmYD0u4S.jpg,738261,"[""O"", ""DIMENSION"", ""11 ftx 32inch x 6incl"", ""WEIGHT"", ""19.6lbs."", ""SereneLife""]"
85014,https://m.media-amazon.com/images/I/612YlbnalYL.jpg,347320,"[""Thickness 2mm/material 45# steel"", ""10mm~0.3937inch"", ""58mm"", ""9mm"", ""4.5mm"", ""25mm"", ""38mm"", ""Total length 24cm (9.44inch)"", ""Webbing width 2.5cm (0.98inch)"", ""10000"", ""Link length15cm (5.9inch""]"
7197,https://m.media-amazon.com/images/I/41JDn+TeiyL.jpg,748919,"[""SWEE"", ""SWEET"", ""PEPP"", ""PEPP"", ""NDOLINI"", ""RED"", ""NDOLINI"", ""RED""]"
92839,https://m.media-amazon.com/images/I/6178B6mSSDL.jpg,178778,"[""20cm"", ""PEACHMYSTERIOUS"", ""11cm"", ""PEACHMYSTERIOUS"", ""28cm"", ""PEACEMINOSON"", ""16cm"", ""PEACHMYSTERIOU"", ""PEACHMYSTERIOUS"", ""8cm"", ""20cm"", ""PEACEMENUSONE""]"
64890,https://m.media-amazon.com/images/I/51mHlbv5J6L.jpg,446789,"[""Textured finish with natural variation"", ""Trundle for extra"", ""sleep space"", ""Trundle fits standard"", ""size mattress no more"", ""than 6thick"", ""100% solid New Zealand pine wood construction"", ""400Ib certified resting weight capacity"", ""Slats and metal support bar included.Fits standard mattress sizes."", ""Coordinating dressers and nightstand available""]"
117001,https://m.media-amazon.com/images/I/71DDh42hlWL.jpg,235313,"[""Sturdy Performance On The Stage"", ""Connecting the stage, rave on the music."", ""Load"", ""121 LBS"", ""Capacity""]"
67527,https://m.media-amazon.com/images/I/51pD2vUIwhL.jpg,913156,"[""Candlestick Plate Size"", ""4pcs"", ""8.3cm"", ""6cm""]"
56818,https://m.media-amazon.com/images/I/51dP9hHXb+L.jpg,594224,"[""4444"", ""8.6\"""", ""(21.8cm)"", ""12.6\"""", ""(32cm)"", ""3.9\"""", ""9\"""", ""(10cm)"", ""(23cm)""]"
52762,https://m.media-amazon.com/images/I/51Z+qiB81sL.jpg,131797,"[""MODE"", ""ON/"", ""TEMP"", ""/OFF"", ""SPEED"", ""16.5cm/6.5in"", ""DIRECTION"", ""AIR"", ""ECONOMIC"", ""RUNNING"", ""SWING"", ""OK"", ""TIMER ON"", ""CLOCK"", ""CANCEL"", ""TIMER OFF"", ""TIME ADJUST"", ""1.8cm/0.7in"", ""6cm/2.4in""]"
27445,https://m.media-amazon.com/images/I/517MxtXPYmL.jpg,916768,"[""3.5 IN"", ""5.7 IN"", ""4.9 IN"", ""10 0Z""]"
3489,https://m.media-amazon.com/images/I/415xtOr1AjL.jpg,763141,"[""2L""]"
46419,https://m.media-amazon.com/images/I/51S1T0Yu1dL.jpg,178778,"[""5.11in / 13cm"", ""6.29in / 16cm""]"
2284,https://m.media-amazon.com/images/I/4119c54JSkL.jpg,752266,"[""IXPENDANTLIGHTWITH WOODEN BASE"", ""120cm"", ""GOLDBERG"", ""18cm"", ""GOLDBERGHOME""]"
98845,https://m.media-amazon.com/images/I/61AjI1wrgCL.jpg,276611,"[""16.5\"""", ""12\"""", ""11.25\"""", ""11.25\"""", ""46.75\"""", ""11.25\"""", ""11.25\""""]"
22089,https://m.media-amazon.com/images/I/511UmNPHhYL.jpg,507467,"[""45mm"", ""Giosolar"", ""200mm""]"
35552,https://m.media-amazon.com/images/I/51GA3jM5ByL.jpg,375816,"[""Brozilian"", ""Sontos"", ""100% Pure"", ""Pur a100%"", ""100%Puro"", ""Net WPoids net/Peso ncto 907g/21b""]"
21678,https://m.media-amazon.com/images/I/511-TrvdhDL.jpg,702157,"[""500 mL"", ""$24/29"", ""$24/29"", ""$24/29"", ""R"", ""BORO3.3"", ""500ml"", ""3.934 in /10 cm"", ""4.92 in/12.5 cm""]"
46925,https://m.media-amazon.com/images/I/51SbX7SH2aL.jpg,810266,"[""PARAMETER:"", ""12"", ""PcS"", ""4.3in"", ""8oz"", ""240ML"", ""2.6in"", ""1.2in"", ""30PCS"", ""8m"", ""1.9in""]"
93801,https://m.media-amazon.com/images/I/617iGNtJZpL.jpg,810266,"[""SIZE CHART"", ""3.25\"""", ""Our Coffee Mug is made with Durable"", ""Heat resistant Ceramic"", ""available in 11oz size."", ""3.15\"""", ""1.25\"""", ""3.82\"""", ""-Images printed on both side."", ""-Printed in USA"", ""Diswasher and Microwave Safe""]"
46565,https://m.media-amazon.com/images/I/51SDgkR3RAS.jpg,347320,"[""13.4inch/34cm"", ""7.9inch/20cm""]"
20929,https://m.media-amazon.com/images/I/510F7x-zAiL.jpg,922709,"[""Proquct Features"", ""Continuous strong suction"", ""Washable Stainless Filter"", ""150W"", ""4O0OPa"", ""Power of 15ow!4ooopa. suction"", ""Clean under the seat with hose""]"
41580,https://m.media-amazon.com/images/I/51Ml7DgIObL.jpg,558374,"[""3""]"
88451,https://m.media-amazon.com/images/I/614YySWKXBL.jpg,776058,"[""MASTERCLASS"", ""19CM / 7%2\"""", ""21CM/8\"""", ""HEIGHT:"", ""5CM/2\"""", ""0.5MM"", ""/0.2\"""", ""THICK""]"
48761,https://m.media-amazon.com/images/I/51Ubyo2419L.jpg,939426,"[""Cats Sifting Litter Box Liners 7 pieces)"", ""SUPER EASY TO CLEAN"", ""Use Disposable Cats Litter Pan Liner"", ""Just Lift The Drawstring"", ""Leave Trash In The Liner To Complete Cleanup""]"
21534,https://m.media-amazon.com/images/I/510sII6SL4L.jpg,783898,"[""20x20cm/7.87in"", ""20x20cm/7.87in""]"
9068,https://m.media-amazon.com/images/I/41Psr9HXvoL.jpg,436746,"[""350 mm diameter""]"
44517,https://m.media-amazon.com/images/I/51PzJ1k9w4L.jpg,931856,"[""8CM -"", ""50CM""]"
28162,https://m.media-amazon.com/images/I/5186EbL9ANL.jpg,436746,"[""PRODUCT SIZE"", ""Size:26.00X26.00X18.00cm/10.2X10.2X7.0inch"", ""7.0in/18cm"", ""10.2in/26cm""]"
2263,https://m.media-amazon.com/images/I/4113h9h6iKL.jpg,648011,"[""easier to install"", ""mini feet,"", ""internationalstandard"", ""g4 benchmark""]"
54027,https://m.media-amazon.com/images/I/51aMex8vkYL.jpg,675012,"[""BA8503"", ""Day:1920*1080"", ""Night:1920*1080""]"
99142,https://m.media-amazon.com/images/I/61AuNNqDrgL.jpg,683885,"[""Product size"", ""2.2cm/0.87inch"", ""8cm/3.15inch"", ""no u"", ""100pcs"", ""4.2cm/1.65inch""]"
110393,https://m.media-amazon.com/images/I/61VOWgmxgpL.jpg,749917,"[""PRODUCT INFORMIATION"", ""X8 compound bow"", ""Wheelbase: 30 inches"", ""String Spacing: 6.5 inches."", ""draw weight: adjustable within 60lbs."", ""Labor saving ratio: 80%"", ""Net Weight: 3.6lbs"", ""IBO Arrow Speed: 310fps"", ""Elongation: 18-31 inches."", ""(adjustable every 0.5 inches)."", ""black"", ""camo""]"
5122,https://m.media-amazon.com/images/I/41C0LZJbuLL.jpg,860821,"[""Hunter"", ""LARGE ROOM"", ""52"", ""53125"", ""INCHES"", ""Fan Design May Vary"", ""4"", ""Low Profile:"", ""Standard:"", ""Angled:"", ""2 in downrod included"", ""3 in downrod included"", ""36in downrod not included"", ""A11.28"", ""A:12.28"", ""A:45.28"", ""B:9.99"", ""B:10.99"", ""B43.99"", ""Fan Dimensions""]"
15963,https://m.media-amazon.com/images/I/41pCTQeWDDL.jpg,365756,"[""9.5\"""", ""CORKCICLE"", ""4.5\""""]"
40328,https://m.media-amazon.com/images/I/51LP6uU4MhL.jpg,752266,"[""45cm"", ""hofstein'"", ""2,5cm"", ""18cm"", ""max. 450cm"", ""4cn"", "" 19cm"", ""24cm"", ""28,5cm""]"
13712,https://m.media-amazon.com/images/I/41ga9z29H9S.jpg,272691,"[""120KG""]"
35114,https://m.media-amazon.com/images/I/51FiK4QQb8L.jpg,784538,"[""9.5in"", ""11.5in"", ""40in"", ""29.7in""]"
22539,https://m.media-amazon.com/images/I/512+V+0NwrL.jpg,178778,"[""5.9in/15cm"", ""5.39in/13.7cm"", ""Apple iPhone 13"", ""2.5in"", ""7.7in/19.5cm"", ""/6.5cm""]"
92932,https://m.media-amazon.com/images/I/617Appvd5VL.jpg,145452,"[""Choose The Right Size"", ""10.3in"", ""9.4in"", ""22oz"", ""32oz"", ""40oz"", ""650ml"", ""950ml"", ""1200ml"", ""2.9in"", ""3.5in"", ""3.5in""]"
72620,https://m.media-amazon.com/images/I/51umm0JuzVL.jpg,998545,"[""20LB"", ""15LB"", ""10LB"", ""SLB""]"
63865,https://m.media-amazon.com/images/I/51lASLF7wKL.jpg,507467,"[""DOUBLELED SOURCEZLIGHT MODES"", ""Main Light:XHP90 LED,3 Light Modes"", ""High"", ""Low"", ""Strobe"", ""Super Bright,Up to 10000Lumens"", ""Press the switch 2 times quickly to change to side lights modes"", ""SIDE Light:COB LED,4 Light Modes"", ""High"", ""Low"", ""Warming Light"", ""Red SOS"", ""Smart One-key OFF"", ""Only press 2s to turn oP the Flashlight at any mode,NO need to cycle through all modes""]"
29348,https://m.media-amazon.com/images/I/519RhkYuS-L.jpg,810266,"[""79 mm"", ""230mm"", ""Volumen Randvoll:"", ""730 ml"", ""Nutzvolumen:"", ""150 ml"", ""Gewicht:"", ""0,21 kg"", ""90 mm""]"
98645,https://m.media-amazon.com/images/I/61Aau1ub9ML.jpg,589105,"[""Super"", ""comfortable"", ""35\"""", ""50'"", ""30""]"
65003,https://m.media-amazon.com/images/I/51mQ-4dxxCL.jpg,658892,"[""25cm/9.84in"", ""222mmm""]"
32280,https://m.media-amazon.com/images/I/51CX353W26L.jpg,745326,"[""5.1 in/13 cm"", ""3.5 in/9 cm""]"
25949,https://m.media-amazon.com/images/I/515hf9yicXL.jpg,180726,"[""Height 2.5mm"", ""Diameter 12mm""]"
80725,https://m.media-amazon.com/images/I/6104UbHM8wL.jpg,764618,"[""Product Size"", ""31.5cm/12.4in"", ""16.5cm/6.4in"", ""Suitable for UsA / CA license plate"", ""Notice: We recommend that you measure before you purchase to"", ""make sure that the upper lip of the frame does not cover the state"", ""name ofyour license.""]"
110704,https://m.media-amazon.com/images/I/61XqG2SFVCL.jpg,825239,"[""41.34in"", ""ECHOSMiLE"", ""96.46 in"", ""57in"", ""SLEEPINGBAG"", ""AIR MATTRESS"", ""HEIGHT"", ""WEIGH"", ""ADULTS/KIDS"", ""(FULL)"", ""96.46 in"", ""41.34in"", ""57in"", ""4.96 lb""]"
6677,https://m.media-amazon.com/images/I/41HQLyHdBuL.jpg,292475,"[""15.5cm"", ""6.5cm"", ""21cm"", ""600ml""]"
72310,https://m.media-amazon.com/images/I/51uPlfzD+QL.jpg,846116,"[""9.1cm""]"
13786,https://m.media-amazon.com/images/I/41gubczgzBL.jpg,150913,"[""20.5in"", ""39.4in"", ""17.7in"", ""27.5in"", ""Recommended Weight Limited"", ""30lbs""]"
124847,https://m.media-amazon.com/images/I/71vswgB1qOS.jpg,525429,"[""ICE STORAGE CAPACITY: 1.54LBS"", ""10in"", ""13in"", ""14in""]"
17540,https://m.media-amazon.com/images/I/41vBxs9JbZL.jpg,545211,"[""18.5cm/7.28in"", ""3.5cm/13.8in""]"
23635,https://m.media-amazon.com/images/I/513BV5MVFSL.jpg,658003,"[""20 CM"", ""25.5 CM"", "" 5 CM""]"
76748,https://m.media-amazon.com/images/I/51zNoTYzJPL.jpg,241608,"[""110mm"", ""470mm"", ""3"", ""230mm"", ""5"", ""630mm""]"
86155,https://m.media-amazon.com/images/I/613DyOFKT0L.jpg,877667,"[""21 CM/"", ""18.5 CM"", ""8.26 INCH"", ""7 INCH""]"
71029,https://m.media-amazon.com/images/I/51syYE0ZvFL.jpg,347404,"[""Fox&Fern"", ""-"", ""-"", "" 13.3\"""", ""1"", ""1"", ""-"", ""-"", ""-"", ""-"", "" 14.9\""""]"
98139,https://m.media-amazon.com/images/I/61AH7KNvDnL.jpg,864320,"[""Model size."", ""Shoulder width:37cm/14.5in"", ""Body length:"", ""chest circumference:83cm/32.5in"", ""93cm/36.5in"", ""waistline:62cm/24.5in"", ""Hip circumference:84cm/33in""]"
2817,https://m.media-amazon.com/images/I/4136GgAWEvL.jpg,826444,"[""6.5cm"", ""6cm""]"
